,大当り回数,時間,スタート回数
1,--,--,455
2,19,20:21,176
3,18,19:16,6
4,17,19:14,21
5,16,19:13,69
6,15,19:10,32
7,14,19:06,38
8,13,19:04,94
9,12,18:42,53
10,11,18:28,213
11,10,17:02,80
12,9,17:00,7
13,8,16:59,5
14,7,16:57,65
15,6,16:53,166
16,5,16:48,181
17,4,16:03,426
