,大当り回数,時間,スタート回数
1,--,--,63
2,26,21:42,32
3,25,21:39,70
4,24,21:37,58
5,23,21:35,2
6,22,21:34,2
7,21,21:32,39
8,20,21:30,6
9,19,21:28,25
10,18,21:24,43
11,17,21:20,416
12,16,19:49,65
13,15,19:44,34
14,14,19:38,59
15,13,19:23,18
16,12,19:21,63
17,11,19:19,28
