,大当り回数,時間,スタート回数
1,--,--,373
2,14,18:50,25
3,13,18:49,19
4,12,18:47,44
5,11,18:45,74
6,10,18:43,7
7,9,18:41,61
8,8,18:33,68
9,7,18:30,283
10,6,16:46,174
11,5,15:54,14
12,4,15:50,853
13,3,11:50,9
14,2,11:48,7
15,1,11:43,299
