,大当り回数,時間,スタート回数
1,--,--,277
2,22,21:17,329
3,21,19:57,14
4,20,19:56,61
5,19,19:53,13
6,18,19:52,9
7,17,19:50,12
8,16,19:49,111
9,15,19:44,28
10,14,19:41,80
11,13,19:36,93
12,12,18:58,16
13,11,18:57,41
14,10,18:55,28
15,9,18:51,10
16,8,18:49,299
17,7,16:20,6
