,大当り回数,時間,スタート回数
1,--,--,4
2,17,13:25,79
3,16,13:17,79
4,15,13:14,144
5,14,12:38,1
6,13,12:36,50
7,12,12:33,33
8,11,12:32,5
9,10,12:30,5
10,9,12:28,22
11,8,12:22,78
12,7,12:19,103
13,6,11:59,56
14,5,11:38,31
15,4,11:36,53
16,3,11:33,101
17,2,11:27,50
