,大当り回数,時間,スタート回数
1,--,--,229
2,33,21:12,2
3,32,21:10,27
4,31,21:07,3
5,30,21:06,40
6,29,21:02,72
7,28,20:53,32
8,27,20:49,149
9,26,20:05,335
10,25,18:38,18
11,24,18:35,13
12,23,18:32,12
13,22,18:29,17
14,21,18:20,813
15,20,14:27,11
16,19,14:22,56
17,18,14:20,28
