,大当り回数,時間,スタート回数
1,--,--,18
2,23,21:37,10
3,22,21:34,10
4,21,21:32,44
5,20,21:26,133
6,19,21:05,27
7,18,20:49,1
8,17,20:48,3
9,16,20:46,79
10,15,20:44,7
11,14,20:43,11
12,13,20:41,78
13,12,20:39,8
14,11,20:37,34
15,10,20:35,53
16,9,20:31,56
17,8,20:25,1945
