,大当り回数,時間,スタート回数
1,--,--,67
2,18,21:14,45
3,17,21:12,24
4,16,21:04,9
5,15,21:02,672
6,14,17:41,44
7,13,17:25,159
8,12,16:41,11
9,11,16:38,3
10,10,16:36,90
11,9,16:16,13
12,8,16:14,13
13,7,16:13,18
14,6,16:11,9
15,5,16:10,149
16,4,16:07,23
17,3,16:05,65
