,大当り回数,時間,スタート回数
1,--,--,323
2,8,19:35,569
3,7,17:04,310
4,6,15:46,59
5,5,15:24,790
6,4,12:16,75
7,3,11:56,48
8,2,11:52,129
9,1,11:43,386
