,大当り回数,時間,スタート回数
1,--,--,28
2,57,22:24,22
3,56,22:22,108
4,55,22:20,25
5,54,22:18,11
6,53,22:16,81
7,52,22:14,15
8,51,22:13,13
9,50,22:11,86
10,49,22:08,3
11,48,22:05,37
12,47,22:01,10
13,46,21:54,50
14,45,21:52,467
15,44,19:51,22
16,43,19:41,408
17,42,18:02,106
