,大当り回数,時間,スタート回数
1,--,--,370
2,22,20:10,683
3,21,17:07,225
4,20,16:05,71
5,19,16:00,60
6,18,15:54,658
7,17,13:01,51
8,16,12:59,216
9,15,12:54,18
10,14,12:52,59
11,13,12:50,76
12,12,12:47,30
13,11,12:43,26
14,10,12:40,142
15,9,12:00,50
16,8,11:43,105
17,7,11:39,72
