,大当り回数,時間,スタート回数
1,--,--,581
2,10,19:10,245
3,9,18:02,875
4,8,12:43,284
5,7,11:18,15
6,6,11:12,39
7,5,11:10,71
8,4,11:07,25
9,3,11:03,33
10,2,10:59,22
11,1,10:51,205
