,大当り回数,時間,スタート回数
1,--,--,557
2,17,19:26,224
3,16,18:29,4
4,15,18:27,730
5,14,14:59,108
6,13,14:53,4
7,12,14:51,215
8,11,14:05,39
9,10,13:57,61
10,9,13:40,19
11,8,13:38,232
12,7,12:46,100
13,6,12:43,14
14,5,12:41,15
15,4,12:39,80
16,3,12:34,12
17,2,12:31,316
