,大当り回数,時間,スタート回数
1,--,--,44
2,14,22:03,7
3,13,22:01,1
4,12,21:58,28
5,11,21:54,104
6,10,21:51,434
7,9,18:59,7
8,8,18:57,53
9,7,18:44,26
10,6,18:41,973
11,5,14:26,114
12,4,13:57,364
13,3,11:14,29
14,2,11:10,158
15,1,11:07,160
