,大当り回数,時間,スタート回数
1,--,--,46
2,23,21:28,407
3,22,19:01,188
4,21,18:04,9
5,20,18:03,49
6,19,18:01,30
7,18,17:57,90
8,17,17:54,304
9,16,16:28,95
10,15,16:12,122
11,14,15:32,4
12,13,15:30,8
13,12,15:29,37
14,11,15:27,31
15,10,15:25,18
16,9,15:21,59
17,8,15:19,418
