,大当り回数,時間,スタート回数
1,--,--,300
2,22,20:43,1
3,21,20:41,1
4,20,20:39,1
5,19,20:37,1
6,18,20:35,1
7,17,20:33,1
8,16,20:32,159
9,15,19:34,131
10,14,18:41,1
11,13,18:40,1
12,12,18:38,1
13,11,18:37,394
14,10,16:59,45
15,9,16:47,61
16,8,16:30,5
17,7,16:27,473
18,6,12:25,268
19,5,11:04,1
20,4,11:02,3
21,3,11:00,115
22,2,10:26,3
23,1,10:24,98
