,大当り回数,時間,スタート回数
1,--,--,4
2,16,22:22,659
3,15,19:11,1
4,14,19:09,1
5,13,19:07,3
6,12,19:00,283
7,11,17:38,230
8,10,16:23,1
9,9,16:21,1
10,8,16:19,1
11,7,16:17,1
12,6,16:15,1
13,5,16:13,1
14,4,16:11,1
15,3,16:08,951
16,2,11:48,3
17,1,11:39,421
