,大当り回数,時間,スタート回数
1,--,--,0
2,21,22:24,1
3,20,22:22,1
4,19,22:20,1
5,18,22:18,4
6,17,22:16,850
7,16,18:55,396
8,15,17:23,376
9,14,15:43,637
10,13,12:03,1
11,12,12:01,1
12,11,11:59,1
13,10,11:57,1
14,9,11:55,1
15,8,11:54,1
16,7,11:52,1
17,6,11:50,1
18,5,11:48,1
19,4,11:46,2
20,3,11:44,1
21,2,11:42,4
22,1,11:41,266
