,大当り回数,時間,スタート回数
1,--,--,151
2,17,21:39,2
3,16,21:36,1
4,15,21:34,2
5,14,21:32,368
6,13,19:51,97
7,12,19:18,1
8,11,19:16,3
9,10,19:14,29
10,9,18:59,5
