,大当り回数,時間,スタート回数
1,--,--,207
2,21,21:03,1
3,20,21:01,2
4,19,20:58,1
5,18,20:57,1
6,17,20:55,2
7,16,20:52,1
8,15,20:50,2
9,14,20:48,875
10,13,17:06,1
