,大当り回数,時間,スタート回数
1,--,--,405
2,27,20:36,1416
3,26,14:31,4
4,25,14:30,32
5,24,14:13,1
6,23,14:11,4
7,22,14:10,231
8,21,12:36,1
9,20,12:34,1
10,19,12:32,1
