,大当り回数,時間,スタート回数
1,--,--,2
2,31,21:57,2
3,30,21:54,1
4,29,21:53,2
5,28,21:50,1
6,27,21:48,3
7,26,21:46,38
8,25,21:20,111
9,24,20:38,237
10,23,19:23,1
