,大当り回数,時間,スタート回数
1,--,--,171
2,62,21:16,2
3,61,21:13,1
4,60,21:11,2
5,59,21:09,285
6,58,20:01,101
7,57,19:37,2
8,56,19:34,1
9,55,19:33,1
10,54,19:31,2
