,大当り回数,時間,スタート回数
1,--,--,356
2,21,20:17,2
3,20,20:14,2
4,19,20:11,1
5,18,20:09,2
6,17,20:06,7
7,16,20:04,16
8,15,19:55,62
9,14,19:37,389
10,13,17:45,2
