,大当り回数,時間,スタート回数
1,--,--,314
2,28,20:24,1
3,27,20:23,2
4,26,20:15,1
5,25,20:13,621
6,24,17:17,1
7,23,17:15,2
8,22,17:12,2
9,21,17:09,2
10,20,17:06,2
