,大当り回数,時間,スタート回数
1,--,--,2
2,17,22:12,1
3,16,22:10,2
4,15,22:08,140
5,14,21:27,477
6,13,19:24,49
7,12,19:08,766
8,11,16:04,27
9,10,15:56,36
10,9,15:45,280
