,大当り回数,時間,スタート回数
1,--,--,115
2,69,21:42,5
3,68,21:10,1
4,67,21:09,1
5,66,21:07,1
6,65,21:05,1
7,64,21:04,1
8,63,21:02,1
9,62,21:00,1
10,61,20:59,1
