,大当り回数,時間,スタート回数
1,--,--,369
2,32,20:30,38
3,31,20:04,1
4,30,20:02,2
5,29,20:00,2
6,28,19:57,3
7,27,19:54,1
8,26,19:52,1
9,25,19:50,279
10,24,18:39,1
