,大当り回数,時間,スタート回数
1,--,--,61
2,22,21:17,1
3,21,21:16,1
4,20,21:14,1
5,19,21:12,27
6,18,21:01,557
7,17,18:45,259
8,16,17:23,2
9,15,17:21,2
10,14,17:18,1
