,大当り回数,時間,スタート回数
1,--,--,22
2,10,21:55,530
3,9,20:00,22
4,8,19:50,470
5,7,17:59,41
6,6,17:56,82
7,5,17:50,132
8,4,17:12,386
9,3,14:58,72
10,2,14:48,283
11,1,13:37,871
