,大当り回数,時間,スタート回数
1,--,--,939
2,12,16:55,450
3,11,14:44,66
4,10,14:42,19
5,9,14:40,1
6,8,14:39,8
7,7,14:37,15
8,6,14:36,6
9,5,14:34,38
10,4,14:32,15
11,3,14:30,15
12,2,14:26,49
13,1,14:22,967
