,大当り回数,時間,スタート回数
1,--,--,1
2,22,21:32,553
3,21,19:07,72
4,20,19:05,112
5,19,19:01,13
6,18,18:58,40
7,17,18:55,88
8,16,18:30,67
9,15,18:25,19
10,14,18:21,159
11,13,17:35,34
12,12,17:32,157
13,11,16:39,166
14,10,15:41,253
15,9,14:19,46
16,8,14:06,63
17,7,14:03,75
