,大当り回数,時間,スタート回数
1,--,--,171
2,10,20:47,15
3,9,20:39,208
4,8,18:32,70
5,7,18:14,7
6,6,18:11,44
7,5,18:08,42
8,4,17:56,69
9,3,17:50,670
10,2,14:39,796
11,1,11:10,248
