,大当り回数,時間,スタート回数
1,--,--,7
2,67,22:17,24
3,66,22:15,8
4,65,22:13,4
5,64,22:12,131
6,63,22:08,16
7,62,22:05,24
8,61,22:02,544
9,60,19:54,12
10,59,19:52,114
11,58,19:49,35
12,57,19:48,17
13,56,19:46,64
14,55,19:44,85
15,54,19:41,17
16,53,19:39,39
17,52,19:36,19
