,大当り回数,時間,スタート回数
1,--,--,323
2,21,20:19,15
3,20,20:17,142
4,19,20:10,4
5,18,20:07,410
6,17,18:31,24
7,16,18:29,12
8,15,18:25,45
9,14,18:22,117
10,13,17:48,488
11,12,15:42,60
12,11,15:40,20
13,10,15:39,32
14,9,15:32,44
15,8,15:28,4
16,7,15:21,79
17,6,14:54,9
