,大当り回数,時間,スタート回数
1,--,--,606
2,36,19:33,7
3,35,19:32,78
4,34,19:21,1
5,33,19:20,7
6,32,19:18,9
7,31,19:17,7
8,30,19:15,1
9,29,19:13,10
10,28,19:11,101
11,27,18:38,545
12,26,15:34,10
13,25,15:33,36
14,24,15:31,30
15,23,15:28,99
16,22,15:26,37
17,21,15:24,50
