,大当り回数,時間,スタート回数
1,--,--,35
2,20,21:50,36
3,19,21:49,48
4,18,21:47,1
5,17,21:44,57
6,16,21:41,30
7,15,21:37,286
8,14,20:16,203
9,13,18:18,52
10,12,18:00,14
11,11,17:58,223
12,10,16:52,18
13,9,16:48,11
14,8,16:45,7
15,7,16:42,837
16,6,12:57,49
17,5,12:43,5
