,大当り回数,時間,スタート回数
1,--,--,59
2,25,21:30,4
3,24,21:29,22
4,23,21:27,18
5,22,21:24,21
6,21,21:20,86
7,20,20:57,143
8,19,20:19,223
9,18,19:29,862
10,17,15:51,325
11,16,14:21,53
12,15,14:13,3
13,14,14:12,472
14,13,12:22,99
15,12,12:15,61
16,11,12:09,16
17,10,12:07,3
