,大当り回数,時間,スタート回数
1,--,--,6
2,25,21:54,102
3,24,21:52,19
4,23,21:49,22
5,22,21:48,16
6,21,21:46,78
7,20,21:44,54
8,19,21:41,12
9,18,21:38,59
10,17,21:33,80
11,16,20:58,143
12,15,20:08,1
13,14,20:07,5
14,13,20:06,40
15,12,20:04,40
16,11,20:02,9
17,10,19:58,17
