,大当り回数,時間,スタート回数
1,--,--,19
2,27,22:02,70
3,26,21:36,701
4,25,17:44,50
5,24,17:10,130
6,23,16:27,181
7,22,15:37,17
8,21,15:34,14
9,20,15:33,9
10,19,15:31,2
11,18,15:29,88
12,17,15:23,576
13,16,12:47,25
14,15,12:43,118
15,14,12:08,81
16,13,11:17,9
17,12,11:16,60
