,大当り回数,時間,スタート回数
1,--,--,47
2,19,21:08,108
3,18,21:04,7
4,17,21:03,23
5,16,21:02,55
6,15,20:59,20
7,14,20:57,23
8,13,20:56,4
9,12,20:55,86
10,11,20:51,60
11,10,20:48,37
12,9,20:46,4
13,8,20:44,35
14,7,20:40,112
15,6,20:08,7
16,5,20:05,284
17,4,17:55,518
