,大当り回数,時間,スタート回数
1,--,--,114
2,25,21:38,12
3,24,21:37,5
4,23,21:36,42
5,22,21:34,6
6,21,21:32,27
7,20,21:30,10
8,19,21:27,42
9,18,21:22,134
10,17,21:03,21
11,16,21:00,77
12,15,20:53,43
13,14,20:49,86
14,13,20:46,1531
15,12,14:22,65
16,11,14:17,32
17,10,14:14,469
