,大当り回数,時間,スタート回数
1,--,--,283
2,38,20:50,28
3,37,20:28,11
4,36,20:27,16
5,35,20:25,103
6,34,20:23,28
7,33,20:21,104
8,32,20:18,48
9,31,20:16,59
10,30,20:14,3
11,29,20:13,28
12,28,20:11,4
13,27,20:09,48
14,26,20:05,10
15,25,20:02,67
16,24,19:55,24
17,23,19:53,2
