,大当り回数,時間,スタート回数
1,--,--,301
2,8,20:10,317
3,7,18:51,717
4,6,15:07,22
5,5,15:05,177
6,4,14:00,6
7,3,13:57,56
8,2,13:51,239
9,1,12:49,467
