,大当り回数,時間,スタート回数
1,--,--,301
2,8,20:36,247
3,7,19:17,295
4,6,17:31,275
5,5,16:21,51
6,4,16:18,13
7,3,16:15,5
8,2,16:12,109
9,1,15:29,1199
