,大当り回数,時間,スタート回数
1,--,--,338
2,21,20:12,42
3,20,20:07,7
4,19,20:04,74
5,18,19:43,37
6,17,19:39,236
7,16,18:30,445
8,15,16:29,338
9,14,14:47,13
10,13,14:45,1
11,12,14:43,30
12,11,14:41,37
13,10,14:39,4
14,9,14:37,11
15,8,14:36,13
16,7,14:34,6
17,6,14:32,91
