,大当り回数,時間,スタート回数
1,--,--,53
2,12,21:05,461
3,11,17:48,17
4,10,17:46,12
5,9,17:45,8
6,8,17:43,77
7,7,17:41,10
8,6,17:40,12
9,5,17:39,24
10,4,17:32,49
11,3,17:28,17
12,2,17:25,116
13,1,16:38,945
