,大当り回数,時間,スタート回数
1,--,--,29
2,17,22:16,8
3,16,22:13,45
4,15,22:08,27
5,14,21:56,666
6,13,18:54,47
7,12,18:50,24
8,11,18:47,982
9,10,14:40,140
10,9,13:56,377
11,8,12:16,4
12,7,12:15,19
13,6,12:13,78
14,5,12:11,24
15,4,12:10,21
16,3,12:07,56
17,2,12:02,7
