,大当り回数,時間,スタート回数
1,--,--,80
2,35,21:27,295
3,34,19:52,10
4,33,19:50,63
5,32,19:48,46
6,31,19:46,8
7,30,19:45,18
8,29,19:44,57
9,28,19:42,7
10,27,19:40,8
11,26,19:39,68
12,25,19:36,29
13,24,19:32,29
14,23,19:30,173
15,22,18:40,869
16,21,14:25,3
17,20,14:23,249
