,大当り回数,時間,スタート回数
1,--,--,416
2,20,19:35,5
3,19,19:33,18
4,18,19:32,63
5,17,19:29,49
6,16,19:23,29
7,15,19:22,19
8,14,19:20,58
9,13,19:18,33
10,12,19:17,44
11,11,19:14,19
12,10,19:11,7
13,9,19:08,409
14,8,17:26,94
15,7,16:47,28
16,6,16:43,470
17,5,14:52,261
