,大当り回数,時間,スタート回数
1,--,--,109
2,45,21:18,315
3,44,19:41,53
4,43,19:39,21
5,42,19:37,22
6,41,19:36,55
7,40,19:34,32
8,39,19:31,8
9,38,19:30,20
10,37,19:28,2
11,36,19:27,12
12,35,19:23,23
13,34,19:19,122
14,33,18:53,24
15,32,18:44,86
16,31,18:22,327
17,30,16:47,231
