,大当り回数,時間,スタート回数
1,--,--,75
2,32,21:29,95
3,31,21:02,357
4,30,19:25,100
5,29,18:59,27
6,28,18:55,627
7,27,15:50,8
8,26,15:48,34
9,25,15:47,55
10,24,15:44,15
11,23,15:41,6
12,22,15:38,367
13,21,13:07,7
14,20,13:04,159
15,19,12:56,102
16,18,12:23,1
17,17,12:22,33
