,大当り回数,時間,スタート回数
1,--,--,27
2,14,21:46,4
3,13,21:44,19
4,12,21:43,23
5,11,21:41,9
6,10,21:40,9
7,9,21:38,21
8,8,21:35,60
9,7,21:30,161
10,6,20:36,191
11,5,18:58,145
12,4,18:25,211
13,3,17:16,193
14,2,16:22,237
15,1,14:54,352
