,大当り回数,時間,スタート回数
1,--,--,60
2,19,21:44,1
3,18,21:42,1
4,17,21:41,2
5,16,21:38,2
6,15,21:36,1250
7,14,15:50,1
8,13,15:48,1
9,12,15:46,1
10,11,15:45,5
