,大当り回数,時間,スタート回数
1,--,--,269
2,46,21:22,268
3,45,19:16,158
4,44,18:21,2
5,43,18:18,1
6,42,18:16,1
7,41,18:14,1
8,40,18:12,1
9,39,18:10,149
10,38,17:14,3
