,大当り回数,時間,スタート回数
1,--,--,3
2,25,22:25,2
3,24,22:22,1
4,23,22:20,1
5,22,22:18,2
6,21,22:16,4
7,20,22:14,246
8,19,20:54,82
9,18,20:28,2
10,17,20:25,1
