,大当り回数,時間,スタート回数
1,--,--,507
2,11,20:03,420
3,10,18:05,1
4,9,18:03,1
5,8,18:01,1
6,7,18:00,1
7,6,17:58,3
8,5,17:56,670
9,4,14:53,400
10,3,12:59,1
