,大当り回数,時間,スタート回数
1,--,--,120
2,24,21:15,7
3,23,21:13,13
4,22,21:09,11
5,21,21:08,107
6,20,21:00,9
7,19,20:58,113
8,18,20:52,9
9,17,20:50,35
10,16,20:46,19
11,15,20:44,16
12,14,20:40,26
13,13,20:35,36
14,12,20:30,105
15,11,19:39,89
16,10,19:14,202
17,9,18:15,47
18,8,18:13,3
19,7,18:11,1
20,6,18:09,10
21,5,18:07,825
22,4,14:03,383
23,3,12:27,31
24,2,12:24,43
