,大当り回数,時間,スタート回数
1,--,--,2
2,35,22:19,4
3,34,22:17,336
4,33,20:53,1
5,32,20:51,2
6,31,20:48,2
7,30,20:46,1
8,29,20:44,2
9,28,20:41,1
10,27,20:39,1
