,大当り回数,時間,スタート回数
1,--,--,155
2,18,21:01,493
3,17,18:44,3
4,16,18:43,99
5,15,18:14,25
6,14,17:58,96
7,13,17:31,1
8,12,17:29,1
9,11,17:27,2
10,10,17:24,1
