,大当り回数,時間,スタート回数
1,--,--,397
2,45,19:50,184
3,44,18:55,1
4,43,18:53,1
5,42,18:47,4
6,41,18:45,35
7,40,18:29,133
8,39,17:40,1
9,38,17:38,1
10,37,17:36,1
