,大当り回数,時間,スタート回数
1,--,--,480
2,24,20:20,533
3,23,17:47,1
4,22,17:44,2
5,21,17:42,111
6,20,17:03,301
7,19,15:46,1
8,18,15:44,1
9,17,15:42,1
10,16,15:40,2
