,大当り回数,時間,スタート回数
1,--,--,47
2,40,22:31,32
3,39,22:29,23
4,38,22:28,1
5,37,22:26,49
6,36,22:23,45
7,35,22:18,20
8,34,22:15,46
9,33,22:10,66
10,32,22:07,16
11,31,22:04,105
12,30,21:56,48
13,29,21:45,22
14,28,21:44,17
15,27,21:42,10
16,26,21:40,89
17,25,21:33,2
