,大当り回数,時間,スタート回数
1,--,--,7
2,27,21:41,14
3,26,21:38,22
4,25,21:36,281
5,24,19:15,34
6,23,19:13,69
7,22,19:10,5
8,21,19:09,19
9,20,19:07,70
10,19,19:02,35
11,18,19:00,273
12,17,17:04,33
13,16,16:54,176
14,15,16:06,21
15,14,16:04,2
16,13,16:02,23
17,12,16:00,77
